"site","date","rawdata","imputed_param"
"Richmond",2003-01-28,8.6,8.6
"Richmond",2003-01-29,12.9,12.9
"Richmond",2003-01-30,42.3,42.3
"Richmond",2003-01-31,21.6,21.6
"Richmond",2003-02-01,8.1,8.1
"Richmond",2003-02-02,11.1,11.1
"Richmond",2003-02-03,3.7,3.7
"Richmond",2003-02-04,5.4,5.4
"Richmond",2003-02-05,6.3,6.3
"Richmond",2003-02-06,6.8,6.8
"Richmond",2003-02-07,5.3,5.3
"Richmond",2003-02-08,13.8,13.8
"Richmond",2003-02-09,5.3,5.3
"Richmond",2003-02-10,13,13
"Richmond",2003-02-11,13.2,13.2
"Richmond",2003-02-12,NA,6.26473945366961
"Richmond",2003-02-13,13.1,13.1
"Richmond",2003-02-14,9,9
"Richmond",2003-02-15,9.7,9.7
"Richmond",2003-02-16,NA,11.4696575032829
"Richmond",2003-02-17,8.2,8.2
"Richmond",2003-02-18,4.8,4.8
"Richmond",2003-02-19,6.8,6.8
"Richmond",2003-02-20,7.7,7.7
"Richmond",2003-02-21,3.7,3.7
"Richmond",2003-02-22,5.4,5.4
"Richmond",2003-02-23,1.4,1.4
"Richmond",2003-02-24,3.9,3.9
"Richmond",2003-02-25,5.4,5.4
"Richmond",2003-02-26,4.1,4.1
"Richmond",2003-02-27,4.9,4.9
"Richmond",2003-02-28,7.3,7.3
"Richmond",2003-03-01,3.8,3.8
"Richmond",2003-03-02,3.1,3.1
"Richmond",2003-03-03,6.4,6.4
"Richmond",2003-03-04,5.9,5.9
"Richmond",2003-03-05,7.1,7.1
"Richmond",2003-03-06,4.1,4.1
"Richmond",2003-03-07,3.6,3.6
"Richmond",2003-03-08,3.1,3.1
"Richmond",2003-03-09,4.5,4.5
"Richmond",2003-03-10,2.5,2.5
"Richmond",2003-03-11,2.8,2.8
"Richmond",2003-03-12,2.1,2.1
"Richmond",2003-03-13,3.6,3.6
"Richmond",2003-03-14,7.1,7.1
"Richmond",2003-03-15,5.8,5.8
"Richmond",2003-03-16,4.7,4.7
"Richmond",2003-03-17,3.1,3.1
"Richmond",2003-03-18,2.1,2.1
"Richmond",2003-03-19,3.1,3.1
"Richmond",2003-03-20,24.3,24.3
"Richmond",2003-03-21,10.2,10.2
"Richmond",2003-03-22,8.7,8.7
"Richmond",2003-03-23,3,3
"Richmond",2003-03-24,3.6,3.6
"Richmond",2003-03-25,4.9,4.9
"Richmond",2003-03-26,6.5,6.5
"Richmond",2003-03-27,4.7,4.7
"Richmond",2003-03-28,8,8
"Richmond",2003-03-29,9.6,9.6
"Richmond",2003-03-30,6.2,6.2
"Richmond",2003-03-31,2.9,2.9
"Richmond",2003-04-01,2.5,2.5
"Richmond",2003-04-02,4,4
"Richmond",2003-04-03,3.9,3.9
"Richmond",2003-04-04,1.4,1.4
"Richmond",2003-04-05,NA,1.38031302192878
"Richmond",2003-04-06,3.6,3.6
"Richmond",2003-04-07,5.3,5.3
"Richmond",2003-04-08,7.2,7.2
"Richmond",2003-04-09,8.5,8.5
"Richmond",2003-04-10,6.4,6.4
"Richmond",2003-04-11,4.3,4.3
"Richmond",2003-04-12,5.3,5.3
"Richmond",2003-04-13,6,6
"Richmond",2003-04-14,3.8,3.8
"Richmond",2003-04-15,4.9,4.9
"Richmond",2003-04-16,4.8,4.8
"Richmond",2003-04-17,2.1,2.1
"Richmond",2003-04-18,1.8,1.8
"Richmond",2003-04-19,2.8,2.8
"Richmond",2003-04-20,2.8,2.8
"Richmond",2003-04-21,3.4,3.4
"Richmond",2003-04-22,4.5,4.5
"Richmond",2003-04-23,5.2,5.2
"Richmond",2003-04-24,9,9
"Richmond",2003-04-25,8.5,8.5
"Richmond",2003-04-26,4.1,4.1
"Richmond",2003-04-27,2,2
"Richmond",2003-04-28,3.6,3.6
"Richmond",2003-04-29,3.9,3.9
"Richmond",2003-04-30,5.9,5.9
"Richmond",2003-05-01,6.3,6.3
"Richmond",2003-05-02,7.3,7.3
"Richmond",2003-05-03,8.6,8.6
"Richmond",2003-05-04,5.5,5.5
"Richmond",2003-05-05,2.5,2.5
"Richmond",2003-05-06,4.6,4.6
"Richmond",2003-05-07,NA,7.77399318564936
"Richmond",2003-05-08,7.2,7.2
"Richmond",2003-05-09,6.3,6.3
"Richmond",2003-05-10,7.3,7.3
"Richmond",2003-05-11,5.9,5.9
"Richmond",2003-05-12,5.4,5.4
"Richmond",2003-05-13,2.8,2.8
"Richmond",2003-05-14,2.6,2.6
"Richmond",2003-05-15,2.8,2.8
"Richmond",2003-05-16,0.6,0.6
"Richmond",2003-05-17,0.6,0.6
"Richmond",2003-05-18,2.6,2.6
"Richmond",2003-05-19,1.9,1.9
"Richmond",2003-05-20,3.4,3.4
"Richmond",2003-05-21,1.3,1.3
"Richmond",2003-05-22,2.4,2.4
"Richmond",2003-05-23,5.5,5.5
"Richmond",2003-05-24,5.2,5.2
"Richmond",2003-05-25,2.6,2.6
"Richmond",2003-05-26,2.2,2.2
"Richmond",2003-05-27,1.9,1.9
"Richmond",2003-05-28,3.8,3.8
"Richmond",2003-05-29,5.4,5.4
"Richmond",2003-05-30,5.2,5.2
"Richmond",2003-05-31,6.5,6.5
"Richmond",2003-06-01,7,7
"Richmond",2003-06-02,4.1,4.1
"Richmond",2003-06-03,3.5,3.5
"Richmond",2003-06-04,4.7,4.7
"Richmond",2003-06-05,3.3,3.3
"Richmond",2003-06-06,2.8,2.8
"Richmond",2003-06-07,3.3,3.3
"Richmond",2003-06-08,9.3,9.3
"Richmond",2003-06-09,13.8,13.8
"Richmond",2003-06-10,11.7,11.7
"Richmond",2003-06-11,6.5,6.5
"Richmond",2003-06-12,7.5,7.5
"Richmond",2003-06-13,1.4,1.4
"Richmond",2003-06-14,1.4,1.4
"Richmond",2003-06-15,3.4,3.4
"Richmond",2003-06-16,4.4,4.4
"Richmond",2003-06-17,6.8,6.8
"Richmond",2003-06-18,5,5
"Richmond",2003-06-19,10.3,10.3
"Richmond",2003-06-20,NA,11.8664421619801
"Richmond",2003-06-21,NA,4.54709539378524
"Richmond",2003-06-22,NA,3.15874625540693
"Richmond",2003-06-23,NA,4.17573401244949
"Richmond",2003-06-24,10.1,10.1
"Richmond",2003-06-25,9.2,9.2
"Richmond",2003-06-26,4.1,4.1
"Richmond",2003-06-27,3.6,3.6
"Richmond",2003-06-28,2.1,2.1
"Richmond",2003-06-29,3.5,3.5
"Richmond",2003-06-30,7.8,7.8
"Richmond",2003-07-01,3.5,3.5
"Richmond",2003-07-02,0.7,0.7
"Richmond",2003-07-03,2.3,2.3
"Richmond",2003-07-04,5.4,5.4
"Richmond",2003-07-05,6.5,6.5
"Richmond",2003-07-06,10.2,10.2
"Richmond",2003-07-07,12.6,12.6
"Richmond",2003-07-08,14.8,14.8
"Richmond",2003-07-09,12.6,12.6
"Richmond",2003-07-10,6.2,6.2
"Richmond",2003-07-11,8.1,8.1
"Richmond",2003-07-12,3,3
"Richmond",2003-07-13,6.6,6.6
"Richmond",2003-07-14,14,14
"Richmond",2003-07-15,5.6,5.6
"Richmond",2003-07-16,7.5,7.5
"Richmond",2003-07-17,10.7,10.7
"Richmond",2003-07-18,9,9
"Richmond",2003-07-19,7.8,7.8
"Richmond",2003-07-20,7,7
"Richmond",2003-07-21,7.1,7.1
"Richmond",2003-07-22,4.6,4.6
"Richmond",2003-07-23,4,4
"Richmond",2003-07-24,0.9,0.9
"Richmond",2003-07-25,1.6,1.6
"Richmond",2003-07-26,2.7,2.7
"Richmond",2003-07-27,8.3,8.3
"Richmond",2003-07-28,9.2,9.2
"Richmond",2003-07-29,3,3
"Richmond",2003-07-30,1.3,1.3
"Richmond",2003-07-31,4,4
"Richmond",2003-08-01,3.5,3.5
"Richmond",2003-08-02,10.7,10.7
"Richmond",2003-08-03,16.1,16.1
"Richmond",2003-08-04,9,9
"Richmond",2003-08-05,4.2,4.2
"Richmond",2003-08-06,4.4,4.4
"Richmond",2003-08-07,4.1,4.1
"Richmond",2003-08-08,4.2,4.2
"Richmond",2003-08-09,4.4,4.4
"Richmond",2003-08-10,5.9,5.9
"Richmond",2003-08-11,7,7
"Richmond",2003-08-12,9,9
"Richmond",2003-08-13,1.9,1.9
"Richmond",2003-08-14,1.9,1.9
"Richmond",2003-08-15,5.6,5.6
"Richmond",2003-08-16,8.7,8.7
"Richmond",2003-08-17,10,10
"Richmond",2003-08-18,3.6,3.6
"Richmond",2003-08-19,1.9,1.9
"Richmond",2003-08-20,4,4
"Richmond",2003-08-21,5.6,5.6
"Richmond",2003-08-22,10,10
"Richmond",2003-08-23,19,19
"Richmond",2003-08-24,NA,2.16166988846611
"Richmond",2003-08-25,1.9,1.9
"Richmond",2003-08-26,1.3,1.3
"Richmond",2003-08-27,3.2,3.2
"Richmond",2003-08-28,6.2,6.2
"Richmond",2003-08-29,6.1,6.1
"Richmond",2003-08-30,3.2,3.2
"Richmond",2003-08-31,4.4,4.4
"Richmond",2003-09-01,3.2,3.2
"Richmond",2003-09-02,2.7,2.7
"Richmond",2003-09-03,4.7,4.7
"Richmond",2003-09-04,7.6,7.6
"Richmond",2003-09-05,9.5,9.5
"Richmond",2003-09-06,32.8,32.8
"Richmond",2003-09-07,10,10
"Richmond",2003-09-08,4.3,4.3
"Richmond",2003-09-09,6,6
"Richmond",2003-09-10,14.3,14.3
"Richmond",2003-09-11,7.7,7.7
"Richmond",2003-09-12,6.3,6.3
"Richmond",2003-09-13,1.4,1.4
"Richmond",2003-09-14,1.1,1.1
"Richmond",2003-09-15,2.1,2.1
"Richmond",2003-09-16,1.6,1.6
"Richmond",2003-09-17,1.5,1.5
"Richmond",2003-09-18,3.8,3.8
"Richmond",2003-09-19,2.8,2.8
"Richmond",2003-09-20,9.3,9.3
"Richmond",2003-09-21,12.5,12.5
"Richmond",2003-09-22,11.1,11.1
"Richmond",2003-09-23,9.8,9.8
"Richmond",2003-09-24,6.8,6.8
"Richmond",2003-09-25,4.1,4.1
"Richmond",2003-09-26,4.9,4.9
"Richmond",2003-09-27,3.7,3.7
"Richmond",2003-09-28,4,4
"Richmond",2003-09-29,5.5,5.5
"Richmond",2003-09-30,5.3,5.3
"Richmond",2003-10-01,9.6,9.6
"Richmond",2003-10-02,3.6,3.6
"Richmond",2003-10-03,2.8,2.8
"Richmond",2003-10-04,4.2,4.2
"Richmond",2003-10-05,4.5,4.5
"Richmond",2003-10-06,3.2,3.2
"Richmond",2003-10-07,4.5,4.5
"Richmond",2003-10-08,4.4,4.4
"Richmond",2003-10-09,3.1,3.1
"Richmond",2003-10-10,2.1,2.1
"Richmond",2003-10-11,3.1,3.1
"Richmond",2003-10-12,2.2,2.2
"Richmond",2003-10-13,3,3
"Richmond",2003-10-14,2.7,2.7
"Richmond",2003-10-15,6.4,6.4
"Richmond",2003-10-16,11.2,11.2
"Richmond",2003-10-17,5.4,5.4
"Richmond",2003-10-18,5.1,5.1
"Richmond",2003-10-19,2.3,2.3
"Richmond",2003-10-20,2.7,2.7
"Richmond",2003-10-21,2.1,2.1
"Richmond",2003-10-22,4.6,4.6
"Richmond",2003-10-23,6.2,6.2
"Richmond",2003-10-24,6.9,6.9
"Richmond",2003-10-25,5.4,5.4
"Richmond",2003-10-26,4.1,4.1
"Richmond",2003-10-27,5.1,5.1
"Richmond",2003-10-28,4.6,4.6
"Richmond",2003-10-29,3.7,3.7
"Richmond",2003-10-30,1.6,1.6
"Richmond",2003-10-31,3.8,3.8
"Richmond",2003-11-01,1.6,1.6
"Richmond",2003-11-02,2.4,2.4
"Richmond",2003-11-03,4.3,4.3
"Richmond",2003-11-04,7.5,7.5
"Richmond",2003-11-05,6.6,6.6
"Richmond",2003-11-06,9.1,9.1
"Richmond",2003-11-07,10.8,10.8
"Richmond",2003-11-08,9.9,9.9
"Richmond",2003-11-09,7.3,7.3
"Richmond",2003-11-10,6.3,6.3
"Richmond",2003-11-11,11.1,11.1
"Richmond",2003-11-12,11.1,11.1
"Richmond",2003-11-13,8.8,8.8
"Richmond",2003-11-14,6.4,6.4
"Richmond",2003-11-15,9.7,9.7
"Richmond",2003-11-16,10.3,10.3
"Richmond",2003-11-17,2.8,2.8
"Richmond",2003-11-18,3.4,3.4
"Richmond",2003-11-19,7.9,7.9
"Richmond",2003-11-20,12.2,12.2
"Richmond",2003-11-21,6,6
"Richmond",2003-11-22,0.4,0.4
"Richmond",2003-11-23,0.4,0.4
"Richmond",2003-11-24,0.7,0.7
"Richmond",2003-11-25,1.5,1.5
"Richmond",2003-11-26,3.3,3.3
"Richmond",2003-11-27,2.9,2.9
"Richmond",2003-11-28,3.6,3.6
"Richmond",2003-11-29,4.2,4.2
"Richmond",2003-11-30,7.8,7.8
"Richmond",2003-12-01,10.1,10.1
"Richmond",2003-12-02,7.9,7.9
"Richmond",2003-12-03,7.8,7.8
"Richmond",2003-12-04,3.3,3.3
"Richmond",2003-12-05,3.7,3.7
"Richmond",2003-12-06,2.9,2.9
"Richmond",2003-12-07,2.9,2.9
"Richmond",2003-12-08,4.9,4.9
"Richmond",2003-12-09,5.1,5.1
"Richmond",2003-12-10,6.1,6.1
"Richmond",2003-12-11,4.8,4.8
"Richmond",2003-12-12,4.4,4.4
"Richmond",2003-12-13,6.4,6.4
"Richmond",2003-12-14,5.4,5.4
"Richmond",2003-12-15,5.2,5.2
"Richmond",2003-12-16,7.1,7.1
"Richmond",2003-12-17,4.4,4.4
"Richmond",2003-12-18,8.1,8.1
"Richmond",2003-12-19,9.4,9.4
"Richmond",2003-12-20,10.5,10.5
"Richmond",2003-12-21,5.1,5.1
"Richmond",2003-12-22,4.9,4.9
"Richmond",2003-12-23,6.9,6.9
"Richmond",2003-12-24,8.9,8.9
"Richmond",2003-12-25,6,6
"Richmond",2003-12-26,15.8,15.8
"Richmond",2003-12-27,7.3,7.3
"Richmond",2003-12-28,4.9,4.9
"Richmond",2003-12-29,6.7,6.7
"Richmond",2003-12-30,7.2,7.2
"Richmond",2003-12-31,12.2,12.2
"Richmond",2004-01-01,14.2,14.2
"Richmond",2004-01-02,7.4,7.4
"Richmond",2004-01-03,6.7,6.7
"Richmond",2004-01-04,7.7,7.7
"Richmond",2004-01-05,6.5,6.5
"Richmond",2004-01-06,7.3,7.3
"Richmond",2004-01-07,6.8,6.8
"Richmond",2004-01-08,3.1,3.1
"Richmond",2004-01-09,7.5,7.5
"Richmond",2004-01-10,14.7,14.7
"Richmond",2004-01-11,14.3,14.3
"Richmond",2004-01-12,7.8,7.8
"Richmond",2004-01-13,7.7,7.7
"Richmond",2004-01-14,7.4,7.4
"Richmond",2004-01-15,6.9,6.9
"Richmond",2004-01-16,5.5,5.5
"Richmond",2004-01-17,9.5,9.5
"Richmond",2004-01-18,6,6
"Richmond",2004-01-19,4.6,4.6
"Richmond",2004-01-20,6.9,6.9
"Richmond",2004-01-21,9.3,9.3
"Richmond",2004-01-22,9.1,9.1
"Richmond",2004-01-23,9.9,9.9
"Richmond",2004-01-24,8.1,8.1
"Richmond",2004-01-25,11,11
"Richmond",2004-01-26,5.5,5.5
"Richmond",2004-01-27,4.3,4.3
"Richmond",2004-01-28,9.2,9.2
"Richmond",2004-01-29,8,8
"Richmond",2004-01-30,6.3,6.3
"Richmond",2004-01-31,3.1,3.1
"Richmond",2004-02-01,5.5,5.5
"Richmond",2004-02-02,5.1,5.1
"Richmond",2004-02-03,5.5,5.5
"Richmond",2004-02-04,3.5,3.5
"Richmond",2004-02-05,5.1,5.1
"Richmond",2004-02-06,11.7,11.7
"Richmond",2004-02-07,19.3,19.3
"Richmond",2004-02-08,11.3,11.3
"Richmond",2004-02-09,11.4,11.4
"Richmond",2004-02-10,14.3,14.3
"Richmond",2004-02-11,14.3,14.3
"Richmond",2004-02-12,5.6,5.6
"Richmond",2004-02-13,9.8,9.8
"Richmond",2004-02-14,5.8,5.8
"Richmond",2004-02-15,10.4,10.4
"Richmond",2004-02-16,8.7,8.7
"Richmond",2004-02-17,9.3,9.3
"Richmond",2004-02-18,13.5,13.5
"Richmond",2004-02-19,10.5,10.5
"Richmond",2004-02-20,5.7,5.7
"Richmond",2004-02-21,15.8,15.8
"Richmond",2004-02-22,10.3,10.3
"Richmond",2004-02-23,6.5,6.5
"Richmond",2004-02-24,3.3,3.3
"Richmond",2004-02-25,1.9,1.9
"Richmond",2004-02-26,1.2,1.2
"Richmond",2004-02-27,3.1,3.1
"Richmond",2004-02-28,7,7
"Richmond",2004-02-29,11.3,11.3
"Richmond",2004-03-01,7.8,7.8
"Richmond",2004-03-02,4.1,4.1
"Richmond",2004-03-03,2.4,2.4
"Richmond",2004-03-04,5.9,5.9
"Richmond",2004-03-05,5.5,5.5
"Richmond",2004-03-06,3.5,3.5
"Richmond",2004-03-07,4.5,4.5
"Richmond",2004-03-08,10.4,10.4
"Richmond",2004-03-09,4,4
"Richmond",2004-03-10,10,10
"Richmond",2004-03-11,5.1,5.1
"Richmond",2004-03-12,8.7,8.7
"Richmond",2004-03-13,13.2,13.2
"Richmond",2004-03-14,11.5,11.5
"Richmond",2004-03-15,9.1,9.1
"Richmond",2004-03-16,12.1,12.1
"Richmond",2004-03-17,7,7
"Richmond",2004-03-18,7.6,7.6
"Richmond",2004-03-19,7,7
"Richmond",2004-03-20,13.2,13.2
"Richmond",2004-03-21,6.2,6.2
"Richmond",2004-03-22,6,6
"Richmond",2004-03-23,4.7,4.7
"Richmond",2004-03-24,3.5,3.5
"Richmond",2004-03-25,7.2,7.2
"Richmond",2004-03-26,12.5,12.5
"Richmond",2004-03-27,11,11
"Richmond",2004-03-28,7,7
"Richmond",2004-03-29,7.3,7.3
"Richmond",2004-03-30,9.5,9.5
"Richmond",2004-03-31,7,7
"Richmond",2004-04-01,6.9,6.9
"Richmond",2004-04-02,11.2,11.2
"Richmond",2004-04-03,10.9,10.9
"Richmond",2004-04-04,4.6,4.6
"Richmond",2004-04-05,7.2,7.2
"Richmond",2004-04-06,5.9,5.9
"Richmond",2004-04-07,6.7,6.7
"Richmond",2004-04-08,4.2,4.2
"Richmond",2004-04-09,3.7,3.7
"Richmond",2004-04-10,9.9,9.9
"Richmond",2004-04-11,12,12
"Richmond",2004-04-12,12.2,12.2
"Richmond",2004-04-13,3.5,3.5
"Richmond",2004-04-14,7.9,7.9
"Richmond",2004-04-15,6.2,6.2
"Richmond",2004-04-16,8.8,8.8
"Richmond",2004-04-17,6.8,6.8
"Richmond",2004-04-18,3.6,3.6
"Richmond",2004-04-19,6.3,6.3
"Richmond",2004-04-20,8.9,8.9
"Richmond",2004-04-21,8.2,8.2
"Richmond",2004-04-22,8.6,8.6
"Richmond",2004-04-23,7.5,7.5
"Richmond",2004-04-24,7,7
"Richmond",2004-04-25,6.8,6.8
"Richmond",2004-04-26,8.6,8.6
"Richmond",2004-04-27,5.2,5.2
"Richmond",2004-04-28,3.1,3.1
"Richmond",2004-04-29,2.9,2.9
"Richmond",2004-04-30,4,4
"Richmond",2004-05-01,3.1,3.1
"Richmond",2004-05-02,1.4,1.4
"Richmond",2004-05-03,5.7,5.7
"Richmond",2004-05-04,6.3,6.3
"Richmond",2004-05-05,8.9,8.9
"Richmond",2004-05-06,13.1,13.1
"Richmond",2004-05-07,NA,15.7122502739893
"Richmond",2004-05-08,20.4,20.4
"Richmond",2004-05-09,9.7,9.7
"Richmond",2004-05-10,1.8,1.8
"Richmond",2004-05-11,3.5,3.5
"Richmond",2004-05-12,2.8,2.8
"Richmond",2004-05-13,5.9,5.9
"Richmond",2004-05-14,11.1,11.1
"Richmond",2004-05-15,17.9,17.9
"Richmond",2004-05-16,17.8,17.8
"Richmond",2004-05-17,7.9,7.9
"Richmond",2004-05-18,10.2,10.2
"Richmond",2004-05-19,5.6,5.6
"Richmond",2004-05-20,10.2,10.2
"Richmond",2004-05-21,10.8,10.8
"Richmond",2004-05-22,15.1,15.1
"Richmond",2004-05-23,19.7,19.7
"Richmond",2004-05-24,23.3,23.3
"Richmond",2004-05-25,17,17
"Richmond",2004-05-26,NA,4.38267122403945
"Richmond",2004-05-27,4.2,4.2
"Richmond",2004-05-28,4.4,4.4
"Richmond",2004-05-29,7.3,7.3
"Richmond",2004-05-30,9.3,9.3
"Richmond",2004-05-31,12.6,12.6
"Richmond",2004-06-01,20.8,20.8
"Richmond",2004-06-02,15.5,15.5
"Richmond",2004-06-03,NA,6.04456023980273
"Richmond",2004-06-04,3.9,3.9
"Richmond",2004-06-05,9.5,9.5
"Richmond",2004-06-06,16,16
"Richmond",2004-06-07,11.6,11.6
"Richmond",2004-06-08,11.7,11.7
"Richmond",2004-06-09,11,11
"Richmond",2004-06-10,8,8
"Richmond",2004-06-11,3.1,3.1
"Richmond",2004-06-12,6.1,6.1
"Richmond",2004-06-13,10.8,10.8
"Richmond",2004-06-14,1.4,1.4
"Richmond",2004-06-15,1.7,1.7
"Richmond",2004-06-16,3.5,3.5
"Richmond",2004-06-17,3.5,3.5
"Richmond",2004-06-18,1.5,1.5
"Richmond",2004-06-19,1.7,1.7
"Richmond",2004-06-20,2.5,2.5
"Richmond",2004-06-21,7.5,7.5
"Richmond",2004-06-22,5.4,5.4
"Richmond",2004-06-23,7.1,7.1
"Richmond",2004-06-24,2.3,2.3
"Richmond",2004-06-25,4.3,4.3
"Richmond",2004-06-26,NA,3.89802440619137
"Richmond",2004-06-27,8.1,8.1
"Richmond",2004-06-28,11.3,11.3
"Richmond",2004-06-29,4.4,4.4
"Richmond",2004-06-30,7.3,7.3
"Richmond",2004-07-01,5.4,5.4
"Richmond",2004-07-02,7.2,7.2
"Richmond",2004-07-03,9.5,9.5
"Richmond",2004-07-04,5.9,5.9
"Richmond",2004-07-05,3.4,3.4
"Richmond",2004-07-06,2.2,2.2
"Richmond",2004-07-07,2.7,2.7
"Richmond",2004-07-08,4.3,4.3
"Richmond",2004-07-09,6.6,6.6
"Richmond",2004-07-10,5.7,5.7
"Richmond",2004-07-11,2.7,2.7
"Richmond",2004-07-12,4,4
"Richmond",2004-07-13,4.6,4.6
"Richmond",2004-07-14,5.2,5.2
"Richmond",2004-07-15,8.6,8.6
"Richmond",2004-07-16,12.8,12.8
"Richmond",2004-07-17,8.4,8.4
"Richmond",2004-07-18,1.8,1.8
"Richmond",2004-07-19,1.2,1.2
"Richmond",2004-07-20,2.8,2.8
"Richmond",2004-07-21,7.6,7.6
"Richmond",2004-07-22,7.1,7.1
"Richmond",2004-07-23,6.3,6.3
"Richmond",2004-07-24,5.8,5.8
"Richmond",2004-07-25,0.9,0.9
"Richmond",2004-07-26,8.2,8.2
"Richmond",2004-07-27,4.3,4.3
"Richmond",2004-07-28,3.7,3.7
"Richmond",2004-07-29,6.2,6.2
"Richmond",2004-07-30,8.1,8.1
"Richmond",2004-07-31,12.3,12.3
"Richmond",2004-08-01,15.6,15.6
"Richmond",2004-08-02,10.6,10.6
"Richmond",2004-08-03,0.9,0.9
"Richmond",2004-08-04,0.9,0.9
"Richmond",2004-08-05,1.2,1.2
"Richmond",2004-08-06,2,2
"Richmond",2004-08-07,5.2,5.2
"Richmond",2004-08-08,7.8,7.8
"Richmond",2004-08-09,3.6,3.6
"Richmond",2004-08-10,2.3,2.3
"Richmond",2004-08-11,5.2,5.2
"Richmond",2004-08-12,4.3,4.3
"Richmond",2004-08-13,2.5,2.5
"Richmond",2004-08-14,2.2,2.2
"Richmond",2004-08-15,2.9,2.9
"Richmond",2004-08-16,5,5
"Richmond",2004-08-17,3.8,3.8
"Richmond",2004-08-18,0.9,0.9
"Richmond",2004-08-19,2.3,2.3
"Richmond",2004-08-20,3.2,3.2
"Richmond",2004-08-21,3.5,3.5
"Richmond",2004-08-22,2.3,2.3
"Richmond",2004-08-23,6.2,6.2
"Richmond",2004-08-24,7.6,7.6
"Richmond",2004-08-25,8,8
"Richmond",2004-08-26,8.6,8.6
"Richmond",2004-08-27,10.4,10.4
"Richmond",2004-08-28,10.6,10.6
"Richmond",2004-08-29,7.5,7.5
"Richmond",2004-08-30,3.2,3.2
"Richmond",2004-08-31,4.6,4.6
"Richmond",2004-09-01,5.7,5.7
"Richmond",2004-09-02,2.7,2.7
"Richmond",2004-09-03,2.9,2.9
"Richmond",2004-09-04,3.4,3.4
"Richmond",2004-09-05,3,3
"Richmond",2004-09-06,4.9,4.9
"Richmond",2004-09-07,5.8,5.8
"Richmond",2004-09-08,4.5,4.5
"Richmond",2004-09-09,3.1,3.1
"Richmond",2004-09-10,2,2
"Richmond",2004-09-11,1.4,1.4
"Richmond",2004-09-12,0.8,0.8
"Richmond",2004-09-13,2.5,2.5
"Richmond",2004-09-14,2.6,2.6
"Richmond",2004-09-15,2.3,2.3
"Richmond",2004-09-16,3.6,3.6
"Richmond",2004-09-17,5.8,5.8
"Richmond",2004-09-18,8.5,8.5
"Richmond",2004-09-19,8.6,8.6
"Richmond",2004-09-20,2.2,2.2
"Richmond",2004-09-21,4.9,4.9
"Richmond",2004-09-22,3.5,3.5
"Richmond",2004-09-23,6.3,6.3
"Richmond",2004-09-24,4.5,4.5
"Richmond",2004-09-25,8.7,8.7
"Richmond",2004-09-26,8.6,8.6
"Richmond",2004-09-27,7.1,7.1
"Richmond",2004-09-28,8.8,8.8
"Richmond",2004-09-29,9,9
"Richmond",2004-09-30,2.4,2.4
"Richmond",2004-10-01,NA,1.7682605289417
"Richmond",2004-10-02,1.4,1.4
"Richmond",2004-10-03,NA,3.24734556071146
"Richmond",2004-10-04,NA,3.91594157515927
"Richmond",2004-10-05,NA,3.95839492900058
"Richmond",2004-10-06,4.1,4.1
"Richmond",2004-10-07,4,4
"Richmond",2004-10-08,3.2,3.2
"Richmond",2004-10-09,4.1,4.1
"Richmond",2004-10-10,6.4,6.4
"Richmond",2004-10-11,7.3,7.3
"Richmond",2004-10-12,8.2,8.2
"Richmond",2004-10-13,11.4,11.4
"Richmond",2004-10-14,13,13
"Richmond",2004-10-15,2.7,2.7
"Richmond",2004-10-16,2.3,2.3
"Richmond",2004-10-17,2.3,2.3
"Richmond",2004-10-18,1.5,1.5
"Richmond",2004-10-19,1.7,1.7
"Richmond",2004-10-20,1.9,1.9
"Richmond",2004-10-21,1.5,1.5
"Richmond",2004-10-22,3.4,3.4
"Richmond",2004-10-23,3.5,3.5
"Richmond",2004-10-24,3.3,3.3
"Richmond",2004-10-25,2.8,2.8
"Richmond",2004-10-26,6.3,6.3
"Richmond",2004-10-27,4.9,4.9
"Richmond",2004-10-28,3.1,3.1
"Richmond",2004-10-29,3.1,3.1
"Richmond",2004-10-30,2.8,2.8
"Richmond",2004-10-31,2.8,2.8
"Richmond",2004-11-01,5.2,5.2
"Richmond",2004-11-02,3.7,3.7
"Richmond",2004-11-03,NA,2.16675764400504
"Richmond",2004-11-04,5.3,5.3
"Richmond",2004-11-05,3.9,3.9
"Richmond",2004-11-06,2.3,2.3
"Richmond",2004-11-07,3.2,3.2
"Richmond",2004-11-08,3.2,3.2
"Richmond",2004-11-09,2.4,2.4
"Richmond",2004-11-10,1.7,1.7
"Richmond",2004-11-11,2.3,2.3
"Richmond",2004-11-12,1.3,1.3
"Richmond",2004-11-13,1.8,1.8
"Richmond",2004-11-14,2.5,2.5
"Richmond",2004-11-15,3.2,3.2
"Richmond",2004-11-16,7,7
"Richmond",2004-11-17,9.5,9.5
"Richmond",2004-11-18,8.1,8.1
"Richmond",2004-11-19,7.4,7.4
"Richmond",2004-11-20,4.2,4.2
"Richmond",2004-11-21,3.6,3.6
"Richmond",2004-11-22,5.3,5.3
"Richmond",2004-11-23,5.1,5.1
"Richmond",2004-11-24,3.7,3.7
"Richmond",2004-11-25,3.3,3.3
"Richmond",2004-11-26,5.4,5.4
"Richmond",2004-11-27,7.2,7.2
"Richmond",2004-11-28,7.8,7.8
"Richmond",2004-11-29,3.6,3.6
"Richmond",2004-11-30,3.5,3.5
"Richmond",2004-12-01,12.4,12.4
